,y,predicted
7694,0.0,0.0
39368,0.0,0.0
35290,0.0,0.0
7809,0.0,0.0
40751,1.0,0.0
6557,0.0,0.0
9439,0.0,1.0
20938,0.0,0.0
8015,0.0,0.0
34883,1.0,0.0
3024,0.0,0.0
27805,0.0,0.0
38085,0.0,0.0
20262,0.0,0.0
25903,0.0,0.0
38480,1.0,0.0
7604,0.0,0.0
29060,0.0,0.0
30315,1.0,0.0
38495,0.0,0.0
29348,0.0,0.0
39667,0.0,0.0
8187,0.0,0.0
27347,0.0,0.0
15808,0.0,0.0
26238,0.0,0.0
881,0.0,0.0
36579,0.0,0.0
13841,0.0,0.0
22459,1.0,1.0
24516,0.0,0.0
33937,0.0,0.0
7478,0.0,0.0
7235,0.0,0.0
9745,0.0,0.0
1298,0.0,0.0
12934,0.0,0.0
27078,0.0,0.0
26492,0.0,0.0
22285,0.0,0.0
10868,0.0,0.0
30693,0.0,0.0
7444,0.0,0.0
31667,0.0,0.0
18848,0.0,0.0
27053,0.0,0.0
16066,0.0,0.0
15967,0.0,0.0
29284,0.0,0.0
32343,1.0,0.0
33233,0.0,0.0
7411,0.0,0.0
23148,0.0,0.0
13024,0.0,0.0
788,0.0,0.0
7676,0.0,0.0
35684,1.0,0.0
19575,1.0,1.0
5348,0.0,0.0
30365,0.0,0.0
17474,0.0,0.0
2967,0.0,0.0
20013,0.0,0.0
35480,0.0,0.0
16223,0.0,0.0
37786,0.0,0.0
4902,0.0,0.0
12862,0.0,0.0
24764,0.0,0.0
11331,0.0,0.0
18796,0.0,0.0
33182,0.0,0.0
30944,0.0,0.0
33665,0.0,0.0
29680,0.0,0.0
17771,0.0,0.0
11844,0.0,1.0
36931,0.0,0.0
8351,0.0,0.0
29451,0.0,0.0
9234,0.0,0.0
17119,0.0,0.0
1963,0.0,0.0
141,0.0,0.0
27232,0.0,0.0
18391,0.0,0.0
26463,0.0,0.0
25422,1.0,0.0
17693,0.0,0.0
27371,0.0,0.0
5036,0.0,0.0
35115,0.0,0.0
21857,0.0,0.0
38766,0.0,0.0
30071,0.0,0.0
38849,0.0,0.0
38329,0.0,0.0
23585,0.0,0.0
37033,0.0,0.0
25725,0.0,0.0
34072,0.0,0.0
32026,0.0,0.0
41092,0.0,0.0
17336,0.0,0.0
33779,0.0,0.0
28792,0.0,0.0
20738,0.0,0.0
12427,0.0,0.0
28404,0.0,0.0
30835,0.0,0.0
34952,0.0,0.0
20461,0.0,0.0
29099,0.0,0.0
3710,1.0,0.0
11662,0.0,0.0
15179,0.0,0.0
33445,0.0,0.0
14711,1.0,0.0
24901,1.0,0.0
40475,0.0,0.0
18943,0.0,0.0
11450,0.0,0.0
23820,0.0,0.0
29858,0.0,0.0
18266,0.0,0.0
13023,1.0,0.0
5966,1.0,0.0
25414,0.0,0.0
28841,0.0,0.0
38942,0.0,0.0
12665,0.0,0.0
35142,0.0,0.0
17148,0.0,0.0
16064,0.0,0.0
6773,0.0,0.0
30255,1.0,0.0
2930,0.0,0.0
17475,0.0,0.0
26030,0.0,0.0
1183,0.0,0.0
8339,0.0,0.0
3165,0.0,0.0
281,0.0,0.0
40652,0.0,0.0
27364,0.0,0.0
35867,0.0,0.0
23871,0.0,0.0
11409,1.0,0.0
29477,0.0,0.0
5589,1.0,0.0
10394,0.0,0.0
226,0.0,0.0
1574,0.0,0.0
21275,0.0,0.0
33298,0.0,0.0
32310,0.0,0.0
8723,0.0,0.0
25829,0.0,0.0
13791,0.0,0.0
25418,0.0,0.0
22669,0.0,0.0
28752,0.0,0.0
3473,0.0,0.0
4923,0.0,0.0
6623,0.0,0.0
577,0.0,0.0
36953,1.0,1.0
23273,0.0,0.0
31885,0.0,0.0
19369,0.0,0.0
33036,1.0,0.0
32173,0.0,0.0
26300,0.0,0.0
36502,0.0,0.0
39175,0.0,0.0
37904,1.0,0.0
11009,1.0,0.0
29282,0.0,0.0
6022,1.0,0.0
8356,0.0,0.0
13517,0.0,0.0
18893,1.0,0.0
10680,0.0,0.0
34760,0.0,0.0
32718,0.0,0.0
12269,0.0,0.0
4788,0.0,0.0
8923,0.0,0.0
11103,1.0,1.0
22591,0.0,0.0
10544,0.0,0.0
28884,0.0,0.0
13658,0.0,0.0
21236,0.0,0.0
5210,0.0,0.0
14396,0.0,0.0
15323,1.0,0.0
37581,0.0,0.0
3833,0.0,0.0
9154,1.0,0.0
16302,0.0,0.0
1580,0.0,0.0
30829,0.0,0.0
12633,0.0,0.0
33110,0.0,0.0
15629,0.0,0.0
27050,0.0,0.0
39679,0.0,0.0
24191,0.0,0.0
30733,0.0,0.0
23241,0.0,0.0
639,0.0,0.0
28005,0.0,0.0
9048,0.0,0.0
40941,0.0,0.0
23311,0.0,0.0
22175,0.0,0.0
12043,0.0,0.0
28420,0.0,0.0
29289,0.0,0.0
2947,0.0,0.0
8157,1.0,1.0
38489,0.0,0.0
26010,0.0,0.0
4349,0.0,0.0
40550,0.0,0.0
12787,0.0,0.0
29474,1.0,0.0
38756,0.0,0.0
33757,0.0,0.0
1324,0.0,0.0
17065,0.0,0.0
35721,0.0,0.0
22146,0.0,0.0
2819,1.0,0.0
13916,0.0,0.0
6184,0.0,0.0
6525,1.0,0.0
17028,0.0,0.0
3849,1.0,1.0
31873,0.0,0.0
36030,0.0,0.0
13348,0.0,0.0
24748,0.0,0.0
36531,0.0,0.0
27795,0.0,0.0
21938,1.0,0.0
5090,0.0,0.0
31057,0.0,0.0
18873,0.0,0.0
6573,0.0,0.0
6928,0.0,0.0
29864,0.0,0.0
9384,0.0,0.0
1503,1.0,0.0
19427,0.0,0.0
12491,0.0,0.0
23860,0.0,0.0
34482,0.0,0.0
8516,0.0,0.0
16515,1.0,1.0
1304,0.0,0.0
4496,0.0,0.0
35426,0.0,0.0
12570,1.0,0.0
2897,0.0,0.0
32707,0.0,0.0
9897,0.0,0.0
32373,0.0,0.0
26648,0.0,0.0
8729,0.0,0.0
34163,0.0,0.0
15635,0.0,0.0
2471,0.0,0.0
16453,0.0,0.0
19158,0.0,0.0
12301,0.0,0.0
21303,1.0,0.0
4853,0.0,0.0
25140,0.0,0.0
33766,0.0,0.0
9352,0.0,0.0
15820,0.0,0.0
15340,1.0,0.0
41068,0.0,0.0
22917,0.0,0.0
5741,0.0,0.0
10344,0.0,0.0
8709,0.0,0.0
22698,0.0,0.0
20046,0.0,0.0
38264,0.0,0.0
23376,1.0,0.0
17687,1.0,0.0
23833,0.0,1.0
14763,0.0,0.0
14800,0.0,0.0
11524,0.0,0.0
17168,0.0,0.0
2569,0.0,0.0
11673,0.0,0.0
30799,0.0,0.0
30009,0.0,0.0
22273,0.0,0.0
23024,0.0,0.0
31017,0.0,0.0
38902,0.0,0.0
32055,0.0,0.0
40035,0.0,0.0
27201,0.0,0.0
96,1.0,1.0
36071,0.0,0.0
30091,0.0,0.0
7961,0.0,0.0
3183,0.0,0.0
48,0.0,0.0
33051,0.0,0.0
10594,0.0,0.0
20119,0.0,0.0
21577,0.0,0.0
15537,1.0,0.0
7405,0.0,0.0
7846,0.0,0.0
5483,0.0,0.0
27994,0.0,0.0
38731,0.0,0.0
29653,0.0,0.0
7038,0.0,0.0
37552,1.0,0.0
29600,0.0,0.0
28995,0.0,0.0
33397,0.0,0.0
32332,0.0,0.0
37458,0.0,0.0
16179,0.0,0.0
36033,0.0,0.0
21111,0.0,0.0
5265,0.0,0.0
18147,0.0,0.0
23048,0.0,0.0
23300,0.0,0.0
23551,0.0,1.0
9810,0.0,0.0
27317,1.0,0.0
37755,0.0,0.0
4043,1.0,0.0
17373,0.0,0.0
28930,0.0,0.0
34857,0.0,0.0
10084,0.0,0.0
38360,0.0,0.0
8560,0.0,0.0
3681,1.0,0.0
26867,1.0,0.0
15295,0.0,0.0
10427,0.0,0.0
5993,0.0,0.0
25133,0.0,0.0
11464,0.0,0.0
27846,0.0,0.0
7406,0.0,0.0
12499,0.0,0.0
18839,0.0,0.0
21285,0.0,0.0
19613,0.0,0.0
24330,0.0,0.0
30759,0.0,0.0
30294,1.0,0.0
20261,0.0,0.0
39180,0.0,0.0
40305,0.0,0.0
25143,0.0,1.0
26963,0.0,0.0
5708,0.0,0.0
802,0.0,0.0
3394,0.0,0.0
34890,0.0,0.0
22968,1.0,0.0
14529,0.0,0.0
33268,0.0,0.0
23945,0.0,0.0
12331,0.0,0.0
8888,1.0,0.0
16416,0.0,0.0
36106,0.0,0.0
38638,0.0,0.0
19034,0.0,0.0
2155,0.0,0.0
12713,0.0,0.0
40096,0.0,0.0
14880,0.0,0.0
23907,0.0,0.0
27239,0.0,0.0
4889,0.0,0.0
5988,0.0,0.0
21477,0.0,0.0
13963,0.0,0.0
20641,0.0,0.0
25190,0.0,0.0
15431,0.0,0.0
14038,0.0,0.0
31195,0.0,0.0
10603,0.0,0.0
18814,0.0,0.0
26339,0.0,0.0
25912,0.0,0.0
16224,0.0,0.0
31968,0.0,0.0
24975,0.0,0.0
17581,0.0,0.0
11265,0.0,0.0
29377,1.0,0.0
14750,1.0,1.0
16582,0.0,0.0
32088,0.0,0.0
644,0.0,0.0
22277,0.0,0.0
38721,0.0,0.0
6012,0.0,0.0
4522,0.0,0.0
40530,1.0,1.0
29395,0.0,0.0
29041,0.0,0.0
10999,0.0,0.0
3070,0.0,0.0
12709,0.0,0.0
15061,0.0,0.0
12025,1.0,0.0
37818,0.0,0.0
10799,0.0,0.0
29658,1.0,1.0
23389,0.0,0.0
2128,0.0,0.0
12887,1.0,0.0
36238,0.0,0.0
22357,0.0,0.0
21226,1.0,1.0
3105,0.0,0.0
1190,0.0,0.0
14839,0.0,0.0
8698,0.0,0.0
25092,1.0,0.0
11550,0.0,0.0
27723,1.0,1.0
32832,0.0,0.0
24360,0.0,0.0
5118,1.0,1.0
36688,0.0,0.0
29775,0.0,1.0
1663,0.0,0.0
40610,1.0,0.0
9356,1.0,0.0
26674,0.0,0.0
7768,0.0,0.0
29067,0.0,1.0
26471,1.0,0.0
11492,0.0,0.0
20960,0.0,0.0
35228,0.0,0.0
17413,0.0,0.0
25914,0.0,0.0
4818,0.0,0.0
26810,0.0,0.0
40594,0.0,0.0
13534,0.0,0.0
5029,0.0,0.0
15361,0.0,0.0
19866,0.0,0.0
32446,0.0,0.0
25001,0.0,0.0
32353,0.0,0.0
36399,0.0,0.0
33453,0.0,0.0
14695,0.0,0.0
16711,0.0,0.0
13743,0.0,0.0
2539,0.0,0.0
21677,0.0,0.0
23222,0.0,0.0
10892,0.0,0.0
5372,0.0,0.0
21627,0.0,0.0
26469,1.0,1.0
124,0.0,0.0
35843,1.0,0.0
40128,0.0,0.0
7944,1.0,1.0
27462,0.0,0.0
5188,0.0,0.0
27643,0.0,0.0
5364,1.0,1.0
8679,0.0,0.0
15024,1.0,0.0
26309,0.0,0.0
35888,0.0,0.0
33089,0.0,0.0
29342,0.0,0.0
9470,0.0,0.0
19141,0.0,0.0
21398,0.0,0.0
40052,0.0,0.0
27204,0.0,0.0
26315,0.0,0.0
35493,0.0,0.0
2223,0.0,0.0
26183,1.0,1.0
28967,0.0,0.0
23574,0.0,0.0
11231,0.0,0.0
16940,0.0,0.0
7223,0.0,0.0
8556,0.0,0.0
23028,0.0,0.0
990,1.0,0.0
40776,0.0,0.0
38432,0.0,0.0
40533,0.0,0.0
18725,0.0,0.0
29313,0.0,0.0
18329,0.0,0.0
31811,0.0,0.0
6980,0.0,0.0
7698,0.0,0.0
162,0.0,0.0
25283,0.0,0.0
4449,0.0,0.0
10391,0.0,0.0
14410,0.0,0.0
12475,1.0,0.0
25733,1.0,0.0
8028,0.0,0.0
12860,1.0,0.0
19695,0.0,0.0
38785,1.0,1.0
20656,0.0,0.0
6753,0.0,0.0
39828,0.0,0.0
667,0.0,0.0
7347,0.0,0.0
22676,0.0,0.0
35263,0.0,0.0
21378,0.0,0.0
10976,0.0,0.0
32641,0.0,0.0
20279,0.0,0.0
38754,1.0,1.0
33224,0.0,0.0
3782,0.0,0.0
11898,0.0,0.0
20367,0.0,0.0
1049,0.0,0.0
15826,0.0,0.0
28731,1.0,0.0
26764,0.0,0.0
9869,0.0,0.0
25029,1.0,0.0
11736,0.0,0.0
6666,0.0,0.0
12212,0.0,1.0
18255,0.0,0.0
3904,0.0,0.0
36013,0.0,0.0
1405,0.0,0.0
28152,0.0,0.0
37804,0.0,0.0
17885,0.0,0.0
10023,0.0,0.0
24578,0.0,0.0
3491,1.0,0.0
1109,0.0,0.0
6957,0.0,0.0
11661,0.0,0.0
30810,0.0,0.0
25383,0.0,0.0
28247,1.0,0.0
13223,0.0,0.0
27406,0.0,0.0
31511,0.0,0.0
34475,0.0,0.0
38678,0.0,0.0
4714,0.0,0.0
19113,0.0,0.0
32750,0.0,0.0
37954,0.0,0.0
20513,0.0,0.0
16852,0.0,0.0
14725,0.0,0.0
917,1.0,0.0
12824,0.0,0.0
13064,0.0,0.0
29167,0.0,0.0
18078,0.0,0.0
31043,0.0,0.0
25522,0.0,0.0
27692,0.0,0.0
8602,0.0,0.0
9884,0.0,0.0
15888,0.0,0.0
19935,1.0,0.0
38164,1.0,0.0
7796,0.0,0.0
1078,0.0,0.0
9866,1.0,0.0
6633,0.0,0.0
13854,0.0,0.0
39459,0.0,0.0
3984,0.0,0.0
8153,1.0,0.0
11339,0.0,0.0
14378,0.0,0.0
38544,0.0,0.0
13324,0.0,0.0
37070,0.0,0.0
32822,0.0,0.0
36061,0.0,0.0
25093,0.0,0.0
35824,1.0,0.0
12040,0.0,0.0
39149,0.0,0.0
34699,0.0,0.0
2912,0.0,0.0
18165,0.0,0.0
13673,0.0,0.0
40790,0.0,0.0
6003,1.0,1.0
6828,0.0,0.0
31587,1.0,0.0
5886,0.0,0.0
10828,0.0,0.0
39874,0.0,0.0
2294,0.0,0.0
11746,0.0,0.0
27959,0.0,0.0
1240,0.0,0.0
2395,0.0,0.0
30417,0.0,0.0
10667,0.0,0.0
36291,0.0,0.0
11752,0.0,0.0
1251,0.0,0.0
7143,1.0,1.0
12209,0.0,0.0
4951,0.0,0.0
21726,1.0,0.0
31345,0.0,0.0
20496,0.0,0.0
37711,0.0,0.0
35477,0.0,0.0
11085,0.0,0.0
15517,0.0,0.0
5119,1.0,0.0
26701,0.0,0.0
16833,0.0,0.0
6709,0.0,0.0
27876,0.0,0.0
40749,0.0,0.0
7283,0.0,0.0
26488,0.0,0.0
21460,0.0,0.0
33619,0.0,0.0
36148,0.0,0.0
14262,0.0,0.0
18829,0.0,0.0
23536,0.0,0.0
5318,0.0,0.0
30990,0.0,0.0
27810,0.0,0.0
22812,0.0,0.0
34271,1.0,1.0
24104,1.0,0.0
8471,0.0,0.0
40082,0.0,0.0
36025,0.0,0.0
19308,0.0,0.0
1393,0.0,0.0
16777,0.0,0.0
19250,0.0,0.0
27824,0.0,0.0
23467,0.0,0.0
21813,0.0,0.0
16296,1.0,0.0
64,0.0,0.0
34652,1.0,0.0
31672,0.0,0.0
28050,0.0,0.0
24544,0.0,0.0
14849,0.0,0.0
21047,0.0,0.0
9250,0.0,0.0
16154,0.0,0.0
24210,0.0,0.0
499,0.0,0.0
8631,0.0,0.0
40078,0.0,0.0
29461,0.0,0.0
9692,0.0,0.0
10617,1.0,0.0
38343,0.0,0.0
23525,0.0,0.0
2403,0.0,0.0
39734,0.0,0.0
37888,0.0,0.0
34927,0.0,0.0
13066,0.0,0.0
33025,0.0,0.0
25727,1.0,0.0
1412,0.0,0.0
41125,1.0,0.0
33243,0.0,0.0
3021,0.0,0.0
33468,0.0,0.0
1103,0.0,0.0
9907,1.0,0.0
9770,0.0,0.0
33065,0.0,0.0
6889,0.0,0.0
31903,0.0,0.0
18254,0.0,0.0
3282,0.0,0.0
32134,0.0,0.0
26643,0.0,0.0
21822,0.0,0.0
6352,0.0,0.0
11504,0.0,0.0
28357,0.0,0.0
39655,0.0,0.0
4872,0.0,0.0
16971,0.0,0.0
18009,0.0,0.0
13473,1.0,0.0
34308,0.0,0.0
15397,0.0,0.0
40835,0.0,0.0
26741,0.0,0.0
698,1.0,0.0
20650,0.0,0.0
6109,0.0,0.0
30132,0.0,0.0
33003,0.0,0.0
28263,0.0,0.0
14674,0.0,0.0
23091,0.0,0.0
32767,0.0,1.0
5797,0.0,0.0
22866,1.0,0.0
5888,0.0,0.0
22943,0.0,0.0
9759,0.0,0.0
19272,0.0,0.0
30476,0.0,0.0
17692,0.0,0.0
3930,0.0,0.0
30402,1.0,0.0
22183,1.0,1.0
28150,0.0,0.0
12157,0.0,0.0
1554,0.0,0.0
13228,0.0,0.0
25057,0.0,0.0
34310,1.0,1.0
20701,0.0,0.0
2020,0.0,0.0
13945,0.0,0.0
6155,0.0,0.0
9314,0.0,0.0
25678,0.0,0.0
14097,0.0,0.0
21076,0.0,0.0
1763,0.0,0.0
23676,0.0,0.0
39018,0.0,0.0
28336,0.0,0.0
13723,0.0,0.0
12329,0.0,0.0
1080,1.0,0.0
13426,0.0,0.0
22404,0.0,0.0
39959,0.0,0.0
24804,0.0,0.0
24772,0.0,0.0
34563,1.0,1.0
10235,0.0,0.0
15558,0.0,0.0
37365,0.0,0.0
32604,0.0,0.0
19466,0.0,0.0
4286,0.0,0.0
25811,0.0,0.0
15182,0.0,0.0
26175,0.0,0.0
34666,0.0,0.0
3960,0.0,0.0
9782,0.0,0.0
35797,0.0,0.0
8009,0.0,0.0
23778,0.0,0.0
32462,0.0,0.0
278,0.0,0.0
20768,0.0,0.0
11988,0.0,0.0
1954,0.0,0.0
32388,0.0,0.0
32452,0.0,0.0
21015,1.0,0.0
14390,0.0,0.0
5955,0.0,0.0
40314,1.0,0.0
7341,0.0,0.0
31458,0.0,0.0
29712,0.0,0.0
8053,0.0,0.0
28087,0.0,0.0
28614,0.0,0.0
30856,0.0,0.0
21161,0.0,0.0
20037,0.0,0.0
28383,0.0,0.0
3810,0.0,0.0
2810,0.0,0.0
36294,0.0,0.0
10537,0.0,0.0
54,0.0,0.0
21331,0.0,0.0
20213,0.0,0.0
516,0.0,0.0
15464,0.0,0.0
36823,0.0,0.0
11446,0.0,0.0
39871,1.0,1.0
12430,0.0,0.0
24548,0.0,0.0
6007,0.0,0.0
1934,0.0,0.0
21241,0.0,0.0
31373,0.0,0.0
19482,0.0,1.0
35516,0.0,0.0
7199,0.0,0.0
39190,0.0,0.0
39689,0.0,0.0
31926,0.0,0.0
1844,0.0,0.0
12068,0.0,0.0
7221,0.0,0.0
2283,0.0,0.0
18437,0.0,0.0
6588,1.0,0.0
32973,1.0,0.0
34596,0.0,1.0
39227,0.0,0.0
20953,0.0,0.0
6909,0.0,0.0
24424,0.0,0.0
40234,0.0,0.0
5336,0.0,0.0
789,0.0,0.0
11284,1.0,0.0
22462,0.0,0.0
13043,0.0,0.0
22997,0.0,0.0
4029,0.0,0.0
31556,0.0,0.0
2099,0.0,0.0
14563,0.0,0.0
22903,0.0,0.0
13497,0.0,0.0
29078,1.0,0.0
7657,0.0,0.0
38498,1.0,0.0
34403,0.0,0.0
4925,0.0,0.0
24498,1.0,0.0
18413,0.0,0.0
29079,0.0,0.0
34161,0.0,0.0
20983,0.0,0.0
25500,0.0,0.0
39242,0.0,0.0
3302,0.0,0.0
31294,0.0,0.0
26638,0.0,0.0
5938,0.0,0.0
29500,0.0,0.0
25320,0.0,0.0
8713,0.0,0.0
40434,0.0,0.0
13138,0.0,0.0
1533,0.0,0.0
29855,0.0,1.0
35758,0.0,0.0
30645,1.0,0.0
2188,0.0,0.0
24969,0.0,0.0
38602,0.0,0.0
26654,0.0,0.0
16357,1.0,1.0
28863,0.0,0.0
3094,0.0,0.0
39820,0.0,0.0
27116,0.0,0.0
31538,0.0,0.0
11274,0.0,0.0
31845,0.0,0.0
1153,0.0,0.0
21542,0.0,0.0
3640,0.0,0.0
19693,0.0,0.0
39953,0.0,0.0
36419,0.0,0.0
39618,0.0,0.0
14255,0.0,0.0
29820,0.0,0.0
10114,0.0,0.0
20029,0.0,0.0
14684,0.0,0.0
34082,0.0,0.0
2579,0.0,0.0
5676,0.0,0.0
23903,0.0,0.0
24778,0.0,0.0
5590,0.0,0.0
19426,0.0,1.0
9638,0.0,0.0
30399,0.0,0.0
38946,0.0,0.0
19342,0.0,0.0
36109,0.0,0.0
15094,1.0,1.0
10589,0.0,0.0
7311,0.0,0.0
17085,0.0,0.0
2051,0.0,0.0
22027,0.0,0.0
21787,0.0,0.0
21720,0.0,0.0
33794,0.0,0.0
15524,0.0,0.0
12083,0.0,0.0
27474,0.0,0.0
16611,0.0,0.0
37199,0.0,0.0
28225,0.0,0.0
16032,0.0,0.0
40140,0.0,0.0
26422,0.0,0.0
5374,0.0,0.0
4173,1.0,1.0
11345,0.0,0.0
22608,0.0,0.0
34764,0.0,0.0
27668,0.0,0.0
27164,0.0,0.0
14490,0.0,0.0
34153,0.0,0.0
23378,0.0,0.0
37269,0.0,0.0
13133,0.0,0.0
30598,0.0,0.0
17540,0.0,0.0
22576,0.0,0.0
15400,0.0,0.0
2007,0.0,0.0
7454,0.0,0.0
6964,0.0,0.0
40534,0.0,0.0
12510,0.0,0.0
19321,0.0,0.0
13915,0.0,0.0
24827,0.0,0.0
37398,0.0,0.0
2044,1.0,0.0
32208,0.0,0.0
37339,1.0,0.0
15753,0.0,0.0
26003,0.0,0.0
11236,0.0,0.0
10176,0.0,0.0
7508,0.0,0.0
34943,1.0,0.0
16304,0.0,0.0
3620,1.0,0.0
20603,0.0,0.0
14335,0.0,0.0
31114,0.0,0.0
6224,0.0,0.0
7837,1.0,0.0
14614,0.0,0.0
10884,1.0,1.0
19284,0.0,0.0
3353,1.0,0.0
35443,1.0,0.0
26336,0.0,0.0
1800,0.0,0.0
9293,0.0,1.0
11452,0.0,0.0
15829,0.0,0.0
3811,0.0,0.0
25715,0.0,0.0
18948,0.0,0.0
4348,0.0,0.0
11563,0.0,0.0
14278,0.0,0.0
16667,0.0,0.0
36798,0.0,0.0
8476,0.0,0.0
6190,0.0,0.0
30656,0.0,0.0
26438,1.0,0.0
37000,0.0,0.0
38332,0.0,0.0
35408,0.0,0.0
23791,0.0,0.0
5721,0.0,0.0
37869,0.0,0.0
2208,0.0,0.0
22586,0.0,0.0
32777,0.0,0.0
28981,0.0,0.0
1307,0.0,0.0
865,0.0,0.0
22093,0.0,0.0
17557,1.0,1.0
2614,0.0,0.0
32166,0.0,0.0
70,0.0,0.0
22989,0.0,0.0
23096,1.0,0.0
35189,0.0,0.0
533,0.0,0.0
1238,0.0,0.0
8135,1.0,0.0
8141,0.0,0.0
27419,1.0,1.0
37333,0.0,0.0
8035,0.0,0.0
29244,0.0,0.0
40364,0.0,0.0
7231,0.0,0.0
4168,1.0,1.0
5692,0.0,0.0
32624,0.0,0.0
10760,0.0,0.0
2069,0.0,0.0
12101,0.0,0.0
6516,0.0,0.0
31040,0.0,0.0
26694,0.0,0.0
10758,1.0,0.0
18224,1.0,1.0
39888,0.0,0.0
22742,0.0,0.0
23442,0.0,0.0
32500,0.0,0.0
35770,0.0,0.0
8730,0.0,0.0
37648,0.0,0.0
25064,0.0,0.0
5957,0.0,0.0
26660,0.0,0.0
6518,0.0,0.0
28657,0.0,0.0
10048,1.0,1.0
3666,0.0,0.0
20445,0.0,0.0
29554,0.0,0.0
30700,0.0,0.0
3251,0.0,0.0
30812,0.0,0.0
26024,0.0,0.0
18350,1.0,1.0
35173,0.0,0.0
20022,0.0,0.0
31283,0.0,0.0
39143,0.0,0.0
4415,0.0,1.0
9868,0.0,0.0
3321,0.0,0.0
2345,0.0,0.0
39316,0.0,0.0
19504,0.0,0.0
17929,0.0,0.0
61,0.0,0.0
26658,0.0,0.0
26354,0.0,0.0
19069,0.0,0.0
31887,0.0,0.0
13379,0.0,0.0
14261,0.0,0.0
18184,0.0,0.0
21835,0.0,0.0
28497,0.0,0.0
3064,0.0,0.0
19664,1.0,0.0
7568,0.0,0.0
23016,0.0,0.0
19839,0.0,0.0
8878,0.0,0.0
4024,0.0,0.0
7975,0.0,0.0
11147,1.0,1.0
9424,0.0,0.0
31408,0.0,0.0
33084,0.0,0.0
20120,1.0,0.0
17423,0.0,0.0
37421,0.0,0.0
27042,1.0,0.0
1211,0.0,0.0
37145,0.0,0.0
29487,0.0,0.0
36895,0.0,0.0
10062,0.0,0.0
18908,0.0,0.0
4127,1.0,0.0
26348,1.0,0.0
37701,0.0,0.0
1756,0.0,0.0
27857,0.0,0.0
39441,0.0,0.0
21278,0.0,0.0
12228,0.0,0.0
11882,0.0,0.0
40223,0.0,0.0
23596,0.0,0.0
27923,0.0,0.0
14794,0.0,0.0
40996,0.0,0.0
4773,0.0,0.0
35935,0.0,0.0
38882,0.0,0.0
7388,0.0,0.0
18116,1.0,0.0
17727,0.0,0.0
26777,0.0,0.0
12306,0.0,0.0
10146,0.0,0.0
16055,0.0,0.0
37294,0.0,0.0
6776,0.0,0.0
14693,1.0,1.0
36027,0.0,0.0
40046,0.0,0.0
32028,0.0,0.0
34470,0.0,0.0
27041,0.0,0.0
30277,0.0,0.0
16011,0.0,0.0
39011,0.0,0.0
39478,0.0,0.0
2330,0.0,0.0
31655,0.0,0.0
33222,0.0,0.0
13582,0.0,0.0
33267,0.0,0.0
14601,0.0,0.0
15574,0.0,0.0
518,0.0,0.0
18149,0.0,0.0
9926,0.0,0.0
16950,0.0,0.0
24482,0.0,0.0
31753,0.0,0.0
23602,0.0,0.0
629,0.0,0.0
15423,0.0,0.0
37879,0.0,0.0
35229,0.0,0.0
35147,0.0,0.0
19806,0.0,0.0
35133,0.0,0.0
11220,0.0,0.0
27441,0.0,0.0
27813,0.0,0.0
18357,0.0,0.0
9276,0.0,0.0
34592,1.0,0.0
10489,0.0,0.0
25613,0.0,0.0
14660,0.0,0.0
39072,0.0,0.0
4202,0.0,0.0
25766,0.0,0.0
19138,0.0,0.0
624,0.0,0.0
19197,0.0,0.0
12119,0.0,0.0
11822,0.0,0.0
31875,0.0,0.0
8513,0.0,0.0
31871,0.0,0.0
31947,0.0,0.0
10156,0.0,0.0
38254,0.0,0.0
18933,0.0,0.0
3599,0.0,0.0
26423,0.0,0.0
35558,0.0,0.0
40248,0.0,0.0
16375,0.0,0.0
15021,0.0,0.0
33531,0.0,0.0
10445,0.0,0.0
10977,0.0,0.0
16052,0.0,0.0
2649,0.0,0.0
3633,0.0,0.0
21619,0.0,0.0
12793,0.0,0.0
845,0.0,0.0
39513,0.0,0.0
5367,0.0,0.0
8214,0.0,0.0
392,0.0,0.0
35475,0.0,0.0
26168,0.0,0.0
32952,0.0,0.0
14380,0.0,0.0
24102,0.0,0.0
2652,0.0,0.0
28418,0.0,0.0
3947,0.0,0.0
13536,0.0,0.0
26860,0.0,0.0
24255,0.0,0.0
39138,0.0,0.0
18476,0.0,0.0
13301,0.0,0.0
13871,0.0,0.0
30239,0.0,0.0
24080,0.0,0.0
25859,0.0,0.0
3325,0.0,0.0
12187,0.0,0.0
21633,0.0,0.0
38772,0.0,0.0
1676,0.0,0.0
16354,0.0,0.0
31799,0.0,0.0
27484,0.0,0.0
4888,0.0,0.0
13618,0.0,0.0
25223,0.0,0.0
26041,0.0,0.0
4199,0.0,0.0
8073,0.0,0.0
10847,0.0,0.0
2533,0.0,0.0
28812,0.0,0.0
14291,0.0,0.0
13638,0.0,0.0
17987,0.0,0.0
26975,0.0,0.0
40150,1.0,0.0
31034,0.0,0.0
1783,0.0,0.0
19972,0.0,0.0
8240,0.0,0.0
29200,0.0,0.0
20394,0.0,0.0
12484,0.0,0.0
20679,0.0,0.0
32794,0.0,0.0
4061,0.0,0.0
1630,0.0,0.0
9945,0.0,0.0
30761,1.0,0.0
40235,0.0,0.0
34033,0.0,0.0
38846,0.0,0.0
5009,0.0,0.0
2515,0.0,0.0
9215,0.0,0.0
3506,0.0,0.0
29193,0.0,0.0
38122,0.0,0.0
